url,n_tokens_title,n_tokens_content,n_unique_tokens,timedelta,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
http://mashable.com/2014/09/19/climate-change-thought-leaders/,12,298,0.602076122,111,0.999999995,0.725388597,15,2,1,1,5.177852349,9,-1,678,239.375,0,843300,188340.6667,0,3479.478861,1741.415913,1100,2000,1550,0.022226882,0.02222339,0.911103483,0.022222956,0.022223289,0.338194444,0.106502525,0.016778523,0.010067114,0.625,0.375,0.367272727,0.136363636,0.75,-0.186111111,-0.333333333,-0.1,0,0,0.5,0,776
http://mashable.com/2014/09/19/peoples-climate-march-turning-point-global-warming/,11,235,0.535087717,110,0.999999993,0.625899276,6,5,1,0,4.225531915,8,-1,1300,328.75,2100,843300,364875,1700,4850.666667,2894.485873,48000,48000,48000,0.025053636,0.025040347,0.025006022,0.025001279,0.899898716,0.375227273,0.127443182,0.055319149,0.017021277,0.764705882,0.235294118,0.252797203,0.1,0.4,-0.184375,-0.3,-0.125,0.8,0.4,0.3,0.4,3100
http://mashable.com/2014/09/20/climate-change-photos/,8,527,0.529980657,109,0.999999997,0.666666665,26,11,21,0,4.895635674,8,-1,696,222.875,1800,843300,258887.5,1294.625,15128.68085,4111.156058,801,4100,2084.5,0.025002407,0.150156116,0.642787417,0.025000725,0.157053335,0.447927981,0.245491932,0.075901328,0.011385199,0.869565217,0.130434783,0.360676407,0.033333333,1,-0.229166667,-0.5,-0.05,0.555555556,0.411111111,0.055555556,0.411111111,2900
http://mashable.com/2014/09/21/celebrities-peoples-climate-march/,7,320,0.615873014,108,0.999999995,0.762135919,6,1,1,7,5.090625,5,-1,592,197.4,8700,843300,334140,2174.464929,3476.038194,2770.017047,3100,3100,3100,0.040006868,0.040001456,0.439701674,0.239569059,0.240720943,0.340558261,0.135323773,0.05,0.009375,0.842105263,0.157894737,0.239191017,0.1,0.7,-0.125,-0.2,-0.05,0,0,0.5,0,2000
http://mashable.com/2014/09/21/climate-change-preparation/,9,1062,0.436966824,108,0.999999998,0.649328858,1,1,4,0,4.149717514,5,-1,780,186.6,24200,843300,297800,3138.976108,6515.857143,4159.869151,1400,1400,1400,0.040000831,0.839611087,0.040000297,0.040387369,0.040000416,0.473685261,0.196168049,0.056497175,0.013182674,0.810810811,0.189189189,0.338306277,0.033333333,1,-0.162244898,-0.4,-0.05,0.54,0.16,0.04,0.16,2200
http://mashable.com/2014/09/21/people-climate-march-new-york/,12,323,0.561056104,108,0.999999995,0.644670047,11,6,1,0,4.693498452,6,-1,0,-1,53200,843300,397833.3333,2558.078562,4475.078652,3281.150235,934,2000,1578,0.209249315,0.03333423,0.033344777,0.033333381,0.690738297,0.384059343,0.192960859,0.049535604,0.009287926,0.842105263,0.157894737,0.349337121,0.1,0.5,-0.208333333,-0.291666667,-0.166666667,0.454545455,0.136363636,0.045454545,0.136363636,3400
http://mashable.com/2014/09/21/peoples-climate-march-live-blog/,9,657,0.481132075,108,0.999999997,0.63116883,19,7,1,6,4.669710807,9,-1,309,33.44444444,7700,843300,341000,2401.736842,4475.078652,3102.364748,954,7900,3730.8,0.022247087,0.022222777,0.022228199,0.022222292,0.911079646,0.529812704,0.240058408,0.077625571,0.01674277,0.822580645,0.177419355,0.420494865,0.1,1,-0.202977578,-0.5,-0.071428571,0,0,0.5,0,3100
http://mashable.com/2014/09/21/peoples-climate-march-signs-costumes/,8,411,0.565432097,108,0.999999996,0.791666663,8,5,2,0,4.832116788,9,-1,325,35.22222222,6000,843300,128200,1063.835821,3476.038194,1880.602475,1200,10900,3775,0.022222647,0.165534272,0.350455061,0.022261159,0.43952686,0.318098846,-0.065744949,0.02189781,0.02189781,0.5,0.5,0.15996633,0.033333333,0.4,-0.353395062,-0.875,-0.1,1,-0.875,0.5,0.875,800
http://mashable.com/2014/09/22/climate-march-kerry-business-leaders/,10,329,0.620795105,108,0.999999996,0.725321885,3,3,8,0,4.224924012,5,-1,430,116.6,1500,843300,293260,812,3850.630226,3019.097723,669,1100,822.3333333,0.040001476,0.501659514,0.040000674,0.378337612,0.040000724,0.416468531,0.076363636,0.021276596,0.006079027,0.777777778,0.222222222,0.238441558,0.136363636,0.5,-0.3,-0.4,-0.2,0,0,0.5,0,795
http://mashable.com/2014/09/22/climate-talks-timeline/,9,301,0.631756755,108,0.999999995,0.742424239,9,4,1,1,5.142857143,6,-1,677,200.1666667,36100,843300,526766.6667,3189.015688,7276.052632,4933.756708,36100,36100,36100,0.367174692,0.033816626,0.033334076,0.36635949,0.199315115,0.428394522,0.102730429,0.029900332,0.023255814,0.5625,0.4375,0.344781145,0.1,0.7,-0.164285714,-0.25,-0.15,0,0,0.5,0,8000
http://mashable.com/2014/09/22/flood-wall-street-climate-protest/,14,401,0.501272263,108,0.999999996,0.621739128,5,3,3,0,4.526184539,8,-1,810,209.7142857,0,843300,376162.5,0,4752,3001.529597,2600,8800,5700,0.20977768,0.025043623,0.347732059,0.025176921,0.392269717,0.49154855,0.065493064,0.044887781,0.019950125,0.692307692,0.307692308,0.280772006,0.136363636,0.5,-0.377951389,-0.6,-0.155555556,0.454545455,0.136363636,0.045454545,0.136363636,2700
http://mashable.com/2014/09/22/the-need-for-a-better-future-is-what-drew-many-climate-march-participants/,11,168,0.686746984,107,0.99999999,0.819999992,10,4,1,1,4.482142857,7,-1,2500,503,2500,843300,324042.8571,2500,3480.812217,2906.627351,3700,3700,3700,0.028573978,0.028573958,0.313667534,0.028572718,0.600611812,0.610858586,0.114090909,0.041666667,0.011904762,0.777777778,0.222222222,0.362337662,0.136363636,0.5,-0.4125,-0.7,-0.125,1,0.5,0.5,0.5,2300
http://mashable.com/2014/09/22/wall-street-climate-protest-clashes/,10,654,0.481366459,107,0.999999997,0.66240409,3,1,1,3,4.929663609,6,-1,151,24.33333333,16600,843300,215266.6667,1317.243478,5387.481481,2947.901618,0,0,0,0.033333825,0.033333483,0.67323054,0.033333412,0.22676874,0.333138528,0.073715729,0.01529052,0.01529052,0.5,0.5,0.377428571,0.16,0.8,-0.134166667,-0.25,-0.1,0.194444444,-0.127777778,0.305555556,0.127777778,944
http://mashable.com/2014/09/23/china-carbon-emissions-climate-summit/,10,384,0.56728232,107,0.999999996,0.690763049,9,3,1,3,4.971354167,10,-1,64,5.5,6000,843300,239120,987.9666667,4242.035751,2189.863501,480,2100,1101.666667,0.020088326,0.020001891,0.619912788,0.118775741,0.221221254,0.355555556,0.065740741,0.020833333,0.010416667,0.666666667,0.333333333,0.2,0.1,0.5,-0.129166667,-0.166666667,-0.1,0,0,0.5,0,666
http://mashable.com/2014/09/23/climate-summit-thought-leaders/,12,610,0.478031634,107,0.999999997,0.613079017,29,3,26,1,4.875409836,4,-1,2700,674.25,16900,843300,325975,3135.222057,7966.666667,4597.009645,783,16900,6627.666667,0.050003305,0.052878882,0.298978407,0.54813766,0.050001747,0.391955267,0.083298386,0.031147541,0.029508197,0.513513514,0.486486486,0.320306448,0.1,0.6,-0.104861111,-0.15,-0.0125,0.362626263,0.095454545,0.137373737,0.095454545,1600
http://mashable.com/2014/09/23/flood-wall-street-climate-video/,10,862,0.47613504,107,0.999999998,0.731182794,1,1,6,0,4.254060325,6,-1,402,111,0,843300,245233.3333,0,3844.022945,2576.979535,10000,10000,10000,0.033337555,0.646065142,0.033335743,0.253851732,0.033409829,0.561603191,0.163752493,0.056844548,0.025522042,0.690140845,0.309859155,0.435523235,0.0625,1,-0.307575758,-1,-0.05,0.05,-0.1,0.45,0.1,508
http://mashable.com/2014/09/23/jon-stewart-climate-change/,9,425,0.561403507,107,0.999999996,0.727272724,4,3,2,0,4.117647059,7,-1,1500,374,3200,843300,222300,1273.444444,3480.812217,2469.85104,3400,5100,4250,0.028572601,0.31405736,0.028572497,0.028572175,0.600225368,0.496919747,0.204184704,0.044705882,0.016470588,0.730769231,0.269230769,0.407706767,0.1,0.9,-0.282142857,-0.7,-0.05,0.1,0,0.4,0,2600
http://mashable.com/2014/09/23/townsville-climate-change-heads-in-sand/,12,505,0.490981963,106,0.999999997,0.656462583,12,4,5,1,4.916831683,8,-1,18600,2471,5700,843300,291125,1280.111111,37550,7256.822662,4200,56500,26433.33333,0.275324595,0.41000486,0.140418642,0.149146114,0.02510579,0.375049603,-0.013628472,0.017821782,0.021782178,0.45,0.55,0.221296296,0.033333333,0.5,-0.211616162,-0.4,-0.1,0,0,0.5,0,17100
http://mashable.com/2014/09/23/un-climate-summit-country-promises-map/,10,1251,0.420628525,106,0.999999999,0.610803323,6,5,4,0,4.570743405,5,-1,414,113.4,1100,843300,293180,798.2857143,3831.823059,2993.33831,367,1100,568.6,0.040000886,0.839598331,0.04000033,0.040400012,0.040000441,0.427688984,-0.008783713,0.018385292,0.023181455,0.442307692,0.557692308,0.324166667,0.0625,1,-0.268840259,-0.666666667,-0.05,0,0,0.5,0,828
http://mashable.com/2014/09/23/un-climate-summit-live/,14,486,0.579166665,106,0.999999997,0.770833331,9,1,1,0,5.016460905,4,-1,815,203,1600,843300,395025,1100.833333,3479.157161,2435.299227,3000,3000,3000,0.799997748,0.050000488,0.050001307,0.050000258,0.050000198,0.488184879,0.015327518,0.028806584,0.022633745,0.56,0.44,0.316883117,0.1,0.5,-0.279671717,-0.5,-0.05,0.722222222,0.166666667,0.222222222,0.166666667,1000
http://mashable.com/2014/09/24/united-nations-climate-summit-takeaways/,13,229,0.552631577,105,0.999999993,0.656934302,8,6,1,2,4.598253275,10,-1,687,292.6,8800,843300,328960,2503.199275,7672.104167,4051.222287,2300,8800,4275,0.178474764,0.020005545,0.142414661,0.426317106,0.232787924,0.497004132,0.124328512,0.048034934,0.013100437,0.785714286,0.214285714,0.280475207,0.0625,0.6,-0.116666667,-0.25,-0.05,0,0,0.5,0,2000
http://mashable.com/2014/09/25/climate-change-action/,13,437,0.582750581,105,0.999999996,0.74242424,7,1,1,2,5.022883295,9,-1,58,9.265,0,843300,314966.6667,0,5305.540166,2603.488951,11200,11200,11200,0.579049712,0.133159406,0.022268965,0.02296141,0.242560507,0.435978836,0.130579606,0.034324943,0.013729977,0.714285714,0.285714286,0.359487734,0.033333333,1,-0.315277778,-0.5,-0.1,0,0,0.5,0,1100
http://mashable.com/2014/09/27/climate-change-stats-video/,13,0,0,102,0,0,0,0,18,0,0,7,-1,1000,301.1428571,3000,843300,165785.7143,1351.8,4046.925134,2584.59867,0,0,0,0.028577009,0.028575562,0.804911722,0.028777348,0.109158359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,3000
http://mashable.com/2014/09/27/united-nations-climate-summit-deforestation/,10,284,0.584837543,101,0.999999993,0.801324498,7,5,1,1,4.429577465,6,-1,1300,287.8333333,1300,843300,523583.3333,1300,4121.791045,2988.837003,2100,7600,4475,0.033514848,0.033370607,0.033339228,0.033519795,0.866255522,0.499978355,0.132564935,0.052816901,0.017605634,0.75,0.25,0.269090909,0.05,0.5,-0.2275,-0.5,-0.05,0.1,0.2,0.4,0.2,1600
http://mashable.com/2014/10/05/climate-change-males-japan/,5,214,0.611650482,94,0.999999992,0.743999994,4,3,1,1,4.728971963,5,-1,777,197,45900,843300,467860,2479.663945,4354.552219,3437.790274,1300,3600,2400,0.635152919,0.040003644,0.244823551,0.04001949,0.040000396,0.261111111,0.216666667,0.014018692,0,1,0,0.433333333,0.3,0.5,0,0,0,0,0,0.5,0,3200
http://mashable.com/2014/10/21/scientists-1960s-satellite-climate-data/,10,393,0.552356019,78,0.999999996,0.734513271,11,4,1,1,4.804071247,9,-1,547,240.125,0,843300,129060.7778,0,3443.120085,2043.61101,2700,8500,7050,0.226882559,0.022314664,0.356024797,0.022277912,0.372500068,0.353148148,0.090601852,0.03307888,0.005089059,0.866666667,0.133333333,0.261538462,0.1,0.8,-0.327777778,-0.5,-0.155555556,0,0,0.5,0,773
http://mashable.com/2014/10/29/australia-direct-action-climate-policy/,14,1280,0.33852459,71,0.999999999,0.463945578,5,2,9,0,4.37265625,7,-1,377,125,0,843300,321271.4286,0,3446.075532,2487.627951,3000,3000,3000,0.028615178,0.028572963,0.028582179,0.028572108,0.885657572,0.511661696,0.197593555,0.053125,0.0078125,0.871794872,0.128205128,0.351664439,0.05,1,-0.35297619,-1,-0.071428571,0.4,-0.4,0.1,0.4,2300
http://mashable.com/2014/10/29/global-groundwater-crisis-climate-change/,10,569,0.516129031,70,0.999999997,0.728395059,11,0,3,0,4.708260105,4,-1,999,249,19200,843300,259450,2168.645778,6999.75,3945.471542,0,0,0,0.050001007,0.050001076,0.79983473,0.050159848,0.050003339,0.503042978,0.152578878,0.031634446,0.017574692,0.642857143,0.357142857,0.409776335,0.136363636,1,-0.188055556,-0.5,-0.1,0,0,0.5,0,707
http://mashable.com/2014/11/02/science-has-spoken-un-climate-report-urges-end-to-fossil-fuel-emissions-by-2100/,12,266,0.632575755,66,0.999999994,0.7797619,8,3,1,0,4.894736842,6,-1,397,123.1666667,18200,843300,291783.3333,2155.936364,3437.392296,2584.208508,1100,14500,7800,0.03358504,0.033852442,0.865892683,0.033335069,0.033334767,0.357253968,0.087031746,0.037593985,0.037593985,0.5,0.5,0.459333333,0.05,1,-0.154722222,-0.5,-0.1,0.291666667,0.208333333,0.208333333,0.208333333,983
http://mashable.com/2014/11/05/republican-wins-not-climate-apocalypse/,11,104,0.774509796,63,0.999999983,0.881355917,17,2,1,0,4.634615385,8,-1,432,122.5,7100,843300,339987.5,1922.724138,8171.238372,4870.11626,1300,1300,1300,0.025001292,0.025151113,0.155841712,0.644173827,0.149832056,0.828571429,0.214285714,0.038461538,0.028846154,0.571428571,0.428571429,0.55,0.4,0.8,-0.366666667,-0.5,-0.2,0,0,0.5,0,663
http://mashable.com/2014/11/07/vasectomy-climate-change/,11,0,0,59,0,0,0,0,0,1,0,7,-1,1100,217.6557143,7400,843300,504842.8571,3428.871058,6818.1828,4930.424538,0,0,0,0.028571591,0.028581196,0.028571511,0.885704208,0.028571495,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,-0.166666667,0.333333333,0.166666667,4700
http://mashable.com/2014/11/12/senate-climate-denier-hates-new-targets/,13,236,0.607758618,56,0.999999992,0.763779522,1,1,0,1,4.516949153,5,-1,970,310.4,970,843300,226594,780,3417.645153,2121.108952,790,790,790,0.040004295,0.638924188,0.040003199,0.241066156,0.040002162,0.508333333,0.002272727,0.042372881,0.033898305,0.555555556,0.444444444,0.345,0.1,0.6,-0.425,-0.6,-0.3,0.727272727,0.068181818,0.227272727,0.068181818,875
http://mashable.com/2014/11/12/u-s-china-climate-commitments/,9,1023,0.403369673,55,0.999999998,0.636363635,8,1,1,1,4.342130987,5,-1,1500,570.8,7400,843300,340820,3088.888889,3885.074627,3424.615859,2800,2800,2800,0.839999412,0.04000025,0.040000124,0.040000122,0.040000091,0.543754509,0.130505952,0.055718475,0.019550342,0.74025974,0.25974026,0.353091061,0.1,1,-0.437708333,-1,-0.05,0,0,0.5,0,5500
http://mashable.com/2014/11/12/us-china-climate-goals/,11,336,0.585585584,55,0.999999995,0.694063924,5,2,11,0,5.06547619,7,-1,472,66.57142857,37000,843300,328200,2883.6,7104.588714,4619.8027,11200,11200,11200,0.028576575,0.028588006,0.028625337,0.885610509,0.028599573,0.649479167,0.28125,0.032738095,0.008928571,0.785714286,0.214285714,0.590909091,0.166666667,1,-0.69047619,-1,-0.071428571,0,0,0.5,0,6300
http://mashable.com/2014/11/14/obama-climate-change-funding/,9,157,0.645161286,52,0.999999989,0.795454536,4,2,1,0,3.936305732,7,-1,715,256.4285714,3300,843300,277300,1799,3915.625,2994.629832,645,13900,7272.5,0.028572931,0.029224941,0.170728778,0.59415163,0.17732172,0.395277778,0.199444444,0.025477707,0.01910828,0.571428571,0.428571429,0.5625,0.35,1,-0.101851852,-0.155555556,-0.05,0,0,0.5,0,769
http://mashable.com/2014/11/15/obama-ban-ki-moon-climate-g20/,12,328,0.564263321,52,0.999999994,0.758426962,1,0,0,2,4.268292683,10,-1,711,172,0,843300,291790,0,5764.60674,2537.015658,0,0,0,0.020003262,0.551937355,0.189515845,0.218343944,0.020199593,0.469351482,0.066670829,0.039634146,0.021341463,0.65,0.35,0.26988012,0.1,0.5,-0.325,-0.5,-0.125,1,-0.5,0.5,0.5,883
http://mashable.com/2014/11/25/climate-101-global-warming/,9,0,0,43,0,0,0,0,28,0,0,8,-1,472,66.57142857,0,843300,364237.5,0,5777.591642,3560.76432,0,0,0,0.025006089,0.025313523,0.205404948,0.719252975,0.025022466,0,0,0,0,0,0,0,0,0,0,0,0,0.233333333,-0.25,0.266666667,0.25,1900
http://mashable.com/2014/11/25/climate-session-media-summit/,11,632,0.580542264,43,0.999999997,0.79473684,3,2,2,0,4.685126582,4,-1,0,-1,0,843300,556025,0,4350.893249,2727.018747,4900,48700,26800,0.799990398,0.050003968,0.050001988,0.050002143,0.050001502,0.57022126,0.242571348,0.060126582,0.012658228,0.826086957,0.173913043,0.390759285,0.1,1,-0.2375,-0.6,-0.05,0,0,0.5,0,663
http://mashable.com/2014/12/01/peru-climate-talks/,8,388,0.539062499,37,0.999999996,0.605734765,4,2,13,0,5.041237113,6,-1,97,15.33333333,205600,843300,487333.3333,2479.176802,5792.384877,4006.482412,1600,2000,1800,0.033334635,0.03476001,0.199768301,0.698797966,0.033339088,0.505439184,0.123160173,0.048969072,0.010309278,0.826086957,0.173913043,0.270682388,0.1,0.5,-0.2375,-0.4,-0.125,0,0,0.5,0,808
http://mashable.com/2014/12/02/bank-of-england-carbon-bubble-climate/,12,269,0.631178705,36,0.999999994,0.775147924,3,1,1,1,4.788104089,5,-1,459,106.6,2600,843300,256360,1129,3409.129237,2145.360582,493,493,493,0.040000551,0.040000143,0.839997076,0.040000069,0.040002162,0.254761905,-0.034126984,0.007434944,0.011152416,0.4,0.6,0.175,0.1,0.25,-0.275925926,-0.388888889,-0.05,0.45,0.45,0.05,0.45,713
http://mashable.com/2014/12/04/maryland-smith-island-climate-change/,13,0,0,33,0,0,0,0,1,1,0,6,-1,1000,237.4316667,25500,843300,601716.6667,3405.697196,6993.205177,5760.957538,0,0,0,0.035720989,0.033347086,0.033333526,0.864264966,0.033333434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,5400
http://mashable.com/2014/12/04/yeb-sano-climate-talks-typhoon/,13,295,0.609589039,32,0.999999994,0.836477982,3,1,1,1,4.477966102,6,-1,325,107.6666667,0,843300,173383.3333,0,3404.918489,1399.876077,1600,1600,1600,0.033343797,0.033448282,0.198739212,0.033402047,0.701066662,0.50654321,0.119814815,0.06440678,0.010169492,0.863636364,0.136363636,0.284210526,0.033333333,0.666666667,-0.466666667,-0.7,-0.2,0.33,0.18,0.17,0.18,1200
http://mashable.com/2014/12/11/kerry-peru-climate-summit/,11,0,0,26,0,0,0,0,0,1,0,10,-1,873,292,2600,843300,176950,1375.666667,6808.222222,2716.602866,0,0,0,0.020001348,0.020001574,0.726257897,0.119847756,0.113891426,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0.068181818,0.227272727,0.068181818,75500
http://mashable.com/2014/12/12/lima-climate-summit/,11,799,0.478709677,24,0.999999998,0.664556961,4,1,2,0,4.883604506,6,-1,522,207.2,0,843300,268150,0,3401.525369,1701.694377,1300,1300,1300,0.033337692,0.033337978,0.534672853,0.365313871,0.033337606,0.26239418,0.016772487,0.020025031,0.026282854,0.432432432,0.567567568,0.285,0.05,0.7,-0.168121693,-0.4,-0.1,0,0,0.5,0,1100
http://mashable.com/2014/12/13/un-climate-talks-peru-deadlocked/,13,165,0.570552144,23,0.999999992,0.554621844,13,4,12,2,5.16969697,8,-1,426,113.1428571,0,843300,546937.5,0,6211.850794,4283.116016,3600,11600,7600,0.025177511,0.02508789,0.025044247,0.899684551,0.025005801,0.601785714,0.292633929,0.03030303,0.018181818,0.625,0.375,0.56,0.3,1,-0.15297619,-0.2,-0.071428571,0.5,0.25,0,0.25,5800
http://mashable.com/2014/12/14/u-n-climate-talks-peru/,14,176,0.726190472,23,0.999999991,0.844827579,5,1,1,0,4.806818182,5,-1,84,20.25,0,843300,512040,0,5857.797688,3670.971321,1300,1300,1300,0.040003128,0.040023998,0.040001884,0.839969551,0.040001438,0.475833333,0.113229167,0.022727273,0.011363636,0.666666667,0.333333333,0.273333333,0.1,0.5,-0.24375,-0.3,-0.1875,0,0,0.5,0,685
http://mashable.com/2014/12/17/glacial-melt-climate-change/,8,146,0.73571428,20,0.999999988,0.855421676,5,1,1,6,4.47260274,5,-1,1300,381.8,1300,843300,223160,1300,4579.375,3363.395255,798,798,798,0.631400937,0.247674106,0.040080483,0.040092561,0.040751913,0.424074074,0.181481481,0.02739726,0.01369863,0.666666667,0.333333333,0.55,0.2,0.8,-0.283333333,-0.4,-0.166666667,0,0,0.5,0,773
http://mashable.com/2014/12/25/2014-climate-weather-events-photos/,13,311,0.611842103,10,0.999999995,0.734374996,12,2,1,0,5.209003215,6,-1,151,24.33333333,23100,843300,336950,1937.77381,3386.493489,2497.669001,670,1800,1235,0.03333371,0.033333394,0.866663261,0.03333341,0.033336224,0.302350427,0.002777778,0.006430868,0.019292605,0.25,0.75,0.425,0.35,0.5,-0.176388889,-0.4,-0.1,0,0,0.5,0,2000
